,GSTONE2,JLA01,ROMA_8,YWPS1,BBTHREE1,YABULU2,BARCALDN,LOYYB1,POR03,TALWA1,TORRB2,WKIEWA2,TORRB1,BRAEMAR2,TARONG#4,MP2,BARRON-2,BW02,NPS,UPPTUMUT,CPP_4,BW03,HUMENSW,JLA02,LD01,TVPP104,LYA1,MINTARO,VPGS6,MPP_2,TUMUT3,URANQ13,VPGS2,W/HOE#1,BRAEMAR1,QPS5,LD02,BLOWERNG,ER04,ANGAST1,KAREEYA3,CPSA,STAN-3,YWPS2,LOYYB2,DEVILS_G,LI_WY_CA,EILDON2,VPGS4,TARRALEA,JBUTTERS,TORRB4,BRAEMAR5,BRAEMAR3,VPGS1,KPP_1,KAREEYA1,MORTLK11,MCKAY1,EILDON1,BBTHREE2,JLA03,MEADOWBK,VPGS5,KAREEYA2,HVGTS,OAKEY2,JLA04,TVCC201,YABULU,YWPS3,JLB03,DRYCGT2,TARONG#3,TREVALLN,CG3,SHGEN,GSTONE1,LADBROK1,REECE1,TARONG#2,BARRON-1,OSB-AG,LEM_WIL,LONSDALE,LD04,CG2,VP5,GORDON,URANQ11,STAN-1,LADBROK2,REECE2,DARTM1,LD03,ER01,POR01,CG4,QPS2,AGLHAL,TRIBUTE,GSTONE6,TORRA1,TORRA3,LYA2,BRAEMAR7,LYA3,W/HOE#2,QPS1,CPP_3,ER03,BBTHREE3,URANQ12,LNGS2,POAT220,GUTHEGA,ROMA_7,STAN-2,GSTONE5,MSTUART1,URANQ14,CALL_B_2,MSTUART3,OAKEY1,ER02,DDPS1,AGLSOM,MACKNTSH,BASTYAN,QPS4,MORTLK12,QPS3,SWAN_E,LNGS1,JLB02,BRAEMAR6,TORRA2,TUNGATIN,CG1,LK_ECHO,MURRAY,PTSTAN1,JLB01,HUMEV,STAN-4,TARONG#1,GSTONE3,TORRA4,MP1,DRYCGT3,PPCCGT,BW04,SNUG1,LYA4,MSTUART2,YARWUN_1,TNPS1,BW01,YWPS4,GSTONE4,CETHANA,VPGS3,POAT110,SITHE01,WKIEWA1,MPP_1,VP6,DRYCGT1,TORRB3,FISHER,MACKAYGT,KAREEYA4,CALL_B_1
2017-06-01 05:30:00,0.0,0.0,0.0,331.32567488427577,0.0,58.87095889830717,0.0,538.1007316726399,0.0,0.0,40.95304722796818,0.0,41.01845939334028,0.0,261.26290582241216,405.010303802148,0.0,438.71859143239317,0.0,123.22177163361242,250.91436245907283,487.69801157658577,0.0,0.0,255.7647164522898,0.0,563.5509632058528,0.0,0.0,435.0328305997562,0.0,0.0,0.0,0.0,0.0,0.0,252.57901485157242,0.0,525.6160735417941,0.0,18.163616535826733,142.80199427637774,263.35945461604376,381.8962191153847,538.7312932061818,61.60854355811537,86.14066335604542,0.0,0.0,70.12519742615378,107.53591928226584,41.20295524438981,0.0,0.0,0.0,755.5650403124766,18.094430591683157,0.0,0.02012682011449474,0.0,0.0,0.0,7.899750059179033,0.0,18.140973863197928,0.0,0.0,0.0,208.99689839167834,83.73261344473678,393.05705745725504,0.0,0.0,259.93789016487466,77.69961924223712,0.0,0.0,159.02703575241657,0.0,100.38755541224619,265.3553575684578,0.0,173.18290258741456,47.33157196925347,0.0,0.0,0.0,561.2909024483761,18.312682474534714,0.0,250.71309258069283,0.0,0.0,0.0,252.2928232101894,548.9883568176309,0.0,0.0,0.0,0.0,0.0,157.70621318240282,39.74745908928499,0.0,533.863903536973,0.0,563.7186867068068,0.0,0.0,391.3157067850041,525.557375348165,0.0,0.0,0.0,2.3324300936684135,0.0,0.0,221.63064426528757,159.23249368661536,0.0,0.0,342.055297782428,0.0,0.0,698.4425871709713,257.73427171993904,0.0,0.0,71.52904480637478,0.0,0.0,0.0,0.0,0.0,0.20126820114494742,0.0,36.144734807500306,0.8184940391261386,0.0,0.0,0.0,0.0,0.0,5.400696730722755,301.2985004684563,269.3471785684009,159.93693406785766,0.0,402.6873198960533,0.0,233.79688268404217,0.0,0.0,563.8864102077611,0.0,128.48961961093445,362.38340622488795,498.0549562100878,392.29954265137076,0.0,0.0,0.0,0.0,114.69344924161261,0.0,0.0,563.8235189266082,0.0,0.0,46.259818798156616,0.0,18.15103727325518,352.13550534829596
2017-06-01 06:00:00,0.0,0.0,0.0,332.64996280156896,0.0,58.910688833611985,0.0,538.9143832188822,0.0,35.63620354549315,41.001805513286264,0.0,40.771514952638505,0.0,262.2622967445784,454.3279862308071,0.0,503.2436747512107,0.0,135.31299130118592,251.6554782879429,542.3763311313819,0.0,0.0,269.4525681482216,0.0,565.3044930353465,0.0,0.0,435.4928978088981,0.0,0.0,0.0,0.0,0.0,0.0,252.98446662295817,0.0,593.2839489537388,0.0,18.229094780617945,143.03722751018043,264.0104895428575,382.5742634633019,539.7991276147839,61.61702652137855,87.82222142240778,0.0,0.0,70.34788294240039,108.36431593225286,40.94801501736854,0.0,0.0,0.0,757.6097216856148,18.135381651011283,76.31526608327306,0.020171435969147066,0.0,0.0,0.0,7.902849231642308,0.0,18.19799715016551,0.0,0.0,0.0,209.10718593130406,83.73668365263973,390.3221876619362,0.0,0.0,262.413585876253,77.71048732829303,0.0,0.0,164.93930544736043,0.0,101.06058188223619,263.13639230324145,0.0,181.92113982769806,47.36925546754703,0.0,0.0,0.0,610.9843924214305,18.157855992586907,0.0,251.33609721843146,0.0,0.0,0.0,252.65666565988258,662.9930781618813,0.0,0.0,0.0,0.0,0.0,162.05647105676982,44.600137547232485,0.0,534.5430531823972,0.0,564.632111836375,0.0,0.0,409.05571626564665,594.1118636907034,0.0,0.0,0.0,1.775866327475749,0.0,0.0,222.30723074850908,161.52696918162675,0.0,0.0,342.94803389735466,0.0,0.0,704.6302990367726,317.21226529229347,0.0,0.0,71.69096774925208,0.0,0.0,0.0,0.0,0.0,0.20171435969147067,0.0,45.29873488915196,81.99017853117007,0.0,0.0,0.0,0.0,0.0,5.3622400617982615,301.36126178382216,263.1027648385279,166.4983910334288,0.0,453.1260964328804,0.0,233.89735123719163,0.0,0.0,565.3044930353465,0.0,128.77444722703487,363.18671471021094,565.1868347302914,392.8844659968702,0.0,0.0,0.0,0.0,162.58647553685915,0.0,0.0,607.9754815131739,0.0,0.0,46.338831280123095,0.03765334714240786,18.190012623427723,352.63032652445133
2017-06-01 06:30:00,0.0,0.0,0.0,335.5084954881976,0.0,59.44953921263908,0.0,542.6757155687794,0.0,105.68128807264857,57.97421828574126,0.0,57.808510026043336,60.87242362074617,263.44232167110073,517.0139991999118,0.0,554.4970266172147,0.0,240.0153063109047,296.48252126503417,597.4205504171058,0.0,0.0,313.44224930223106,0.0,568.1426046785587,0.0,0.0,440.4796086867992,0.0,0.0,0.0,0.0,0.0,0.0,254.74477533533027,0.0,666.3247536222739,0.0,18.288780988700267,141.2669237892986,265.2346813895147,384.5416219507288,543.3114113436945,19.83593644617714,115.1398935544975,0.0,0.0,70.79800850562872,114.97954714063124,57.162585993343306,75.35359234521937,0.0,0.0,762.4651451531273,18.29385369052776,281.3658613646195,0.020290807309948523,0.0,0.0,0.0,8.273400826968157,0.0,18.268490181390316,0.0,0.0,0.0,210.35479600043513,83.94307998666069,401.9394792447657,0.0,0.0,264.3384956121556,78.0012755368714,0.0,0.0,168.99282736760836,0.0,99.88996194077043,264.3215832242628,0.0,183.07211974430197,53.48318626780598,0.0,0.0,0.0,629.4208562818079,19.166290768831175,0.0,252.95873451249278,0.0,83.91263870299395,0.0,254.24378515744402,687.0129175026736,0.0,0.0,0.0,0.0,0.2705440974659803,169.2295568346924,44.650890371590776,0.0,538.0445738354683,0.0,567.8044245567261,0.0,0.0,411.8019377372065,669.9390114018432,0.0,0.0,0.0,60.95609107378813,0.0,0.0,251.44914241204847,169.49587537153604,0.0,0.0,332.2957826398885,0.0,0.0,708.457737423966,415.06622643589617,0.0,45.25526559452246,71.5470876208913,0.0,65.09967345275152,0.0,0.0,0.0,0.20290807309948522,0.0,46.00107450800694,100.6711681676071,0.0,0.0,23.839963725164512,0.0,0.0,5.410881949319606,305.27519259637427,263.7297697019565,176.15379313831167,0.0,514.4776279953609,0.0,235.2815184561144,0.0,0.0,568.3116947394748,0.0,129.41815082406998,365.3359957610268,652.3959784542054,393.5866601979865,0.0,79.44459786064144,0.0,31.97831232047887,163.53336753468818,0.0,0.0,629.6660284156335,0.0,0.0,46.50822125501117,0.0,18.266799280781157,354.9369587055788
2017-06-01 07:00:00,0.0,0.0,0.0,335.25872976329947,0.0,75.02286291593244,0.0,541.3435499526873,0.0,188.88005190538132,67.56977084740234,0.0,67.38072200188488,121.5989215104895,263.09861325980427,556.8501059608997,0.0,557.7278462471482,0.0,284.39432091574696,331.2405893883127,602.6987113496501,0.0,0.0,346.51006295282104,25.067990007334018,567.1465365523514,0.0,0.0,438.0616217224674,0.0,0.0,0.0,0.0,0.0,0.0,254.63992649562772,0.0,706.5911576350437,0.0,18.23688383198138,130.8890096505933,265.30980788997414,383.8251351139311,542.2319647469632,0.0,132.01472125646043,0.0,0.0,70.60636792852638,129.08829070212553,66.13333720869383,169.44637241368218,0.0,0.0,758.4825439530194,18.202703125537376,282.8980938278991,0.020255233448298268,0.0,0.0,0.0,8.099699885900167,0.0,18.206078997778757,0.0,0.0,0.0,210.42655142220025,142.32847682425495,400.6630490494027,0.0,0.0,261.7145056408372,78.06370346846393,0.0,3.019559053921788,186.71527045472217,8.223624780009096,112.40473852489116,263.7906704451601,0.0,181.89199636571843,54.73976839402606,0.0,0.0,0.0,629.359653936292,41.33968914699193,0.0,252.27893766236326,0.0,110.57838995436681,0.0,254.36143729094704,687.0828257925347,0.0,0.0,0.0,0.0,59.39172034265191,188.10359960192707,49.01016206882533,0.0,537.2700672161116,0.0,566.9777429402824,0.0,0.0,410.89429154787337,705.5446878782986,0.0,0.0,0.0,140.39484640977167,0.0,0.0,262.97478289011815,189.01930494740225,0.0,0.0,329.19818668227595,0.0,0.0,707.1439634663146,485.7023983511702,0.0,72.42259057026268,73.43197637043622,0.0,276.9903174054788,0.0,0.0,0.0,0.20255233448298268,0.0,46.41698918247919,100.59594080040549,0.0,0.0,530.484864463561,0.0,0.0,5.418274947419786,312.4032256572676,261.68074016667896,184.88386145170804,0.0,557.2088126417801,0.0,234.02995639220487,0.0,0.0,566.8089493282131,0.0,129.77528070324698,395.2302595392812,669.8911980912278,389.227818595404,0.0,97.10289203352401,0.0,55.438575635928466,163.33720495682988,0.0,0.0,627.5830876657752,0.0,0.0,46.55327820867218,0.0378097691034901,18.214096694352047,354.3484416323241
2017-06-01 07:30:00,0.0,0.0,0.0,332.336871076773,0.0,82.56074697393122,0.0,540.8665868245828,0.0,256.3469741291651,71.37797908423055,12.749977622587256,70.92827709939161,148.11533462750776,294.7148013408699,531.583139478542,0.0,554.2913768031013,0.0,293.5554696239551,322.8801335130765,600.0531771010944,0.0,0.0,351.92337659492887,57.361608671072,565.9171045164225,0.0,0.0,438.0804728711949,419.67009468116277,0.0,0.0,0.0,0.0,0.0,253.35526514607875,0.0,705.5984266346602,0.0,18.241984165896554,134.33110307376643,287.50609705094973,380.8402129963913,540.7399493982304,0.0,133.48898473670405,0.0,0.0,70.48699650003654,128.54739489578955,77.95339687004042,169.3199217839813,0.0,0.0,759.1542141451486,18.226825672025576,282.4532691291787,0.0202113251613008,0.0,0.0,0.0,7.798135586984688,0.0,18.226404602751384,0.0,0.0,0.0,209.68238783308388,161.9533653602743,399.6994257685576,0.0,0.0,277.9225704759622,77.88100327186682,0.0,122.14535154149044,199.72157645131034,43.34992391679667,108.31923538490646,292.0873408598405,0.0,181.2888428513727,54.57057793551216,0.0,0.0,0.0,625.7973710523494,35.490076416986135,0.0,274.90770941990354,0.0,106.98360701571806,0.0,253.14687796228026,684.8060140850325,0.0,0.0,15.394292664524112,0.0,76.1849042341495,206.76606372429495,56.729491055266834,0.0,534.5895505164062,0.0,560.6958455164198,0.0,8.000316209681568,410.60570946716,705.2657650652764,0.0,0.0,0.0,139.79453754040605,20.66608334598426,0.0,289.63631682608377,213.19157916421474,0.0,0.0,328.77089434332436,0.0,0.0,705.131033003197,497.1987438158301,0.0,74.4147323739931,74.31368080101788,0.0,282.6216968388562,6.181296945164495,0.0,0.0,0.20211325161300803,0.0,56.4542195436783,100.07807765604865,0.0,0.0,862.6411170601315,0.0,0.0,5.356001167744712,306.7405465489523,292.862108324357,200.66476657267307,0.0,532.5221155386087,0.0,231.74349726435145,0.0,0.0,565.7486768067449,0.0,129.49396030845423,438.33313633131337,628.5216555708411,388.811953760849,0.0,95.95452941109814,0.0,48.91140689034794,162.80774355032412,12.81734870645826,0.0,625.0184013164763,0.0,0.0,46.32604154679823,0.0,18.21040397033202,352.97395285542785
2017-06-01 08:00:00,0.0,0.0,0.0,330.57196801264377,0.0,81.75602699814533,0.0,538.2117025014514,0.0,364.3339007471017,78.17564556030663,14.959516385514632,78.0514026632777,157.4191151676675,312.38693812445035,507.9729860405344,0.0,549.678285980097,0.0,315.52847853936015,375.7424275347153,594.0573383955909,0.0,0.0,355.98737541488634,56.8557356838591,555.567224687631,0.0,0.0,436.36120186254254,494.9913796386434,0.0,0.0,0.0,0.0,0.0,252.99588173632134,0.0,701.3931562224966,0.0,18.131068175889173,135.6316943803226,305.1338443077417,379.5533315942428,537.8960886059203,0.0,131.67844489787737,0.0,0.0,70.31476388612265,136.78974731290697,78.34522032517052,168.1359028364917,0.0,0.0,757.0338114840349,18.08993370322418,290.7955373704977,0.020147496815507922,0.0,0.0,0.0,7.912664098916,0.0,18.115118074243565,0.0,0.0,0.0,209.22670916005555,161.3210187544784,404.1243557259893,0.0,0.0,309.14655576912185,77.7895171048794,0.0,119.28157761710474,192.18612592826383,43.28689690811877,29.529516178220856,312.08472567221776,0.0,181.0252538504645,54.398241401871395,0.0,0.0,0.0,624.3373521881056,89.07140008542689,0.0,300.3656067526543,0.0,115.13119998894243,0.0,252.8762912320987,680.2928439875895,0.0,0.0,25.234739761423675,0.0,82.61481069199024,192.27427290578976,56.354333325401896,0.0,533.9086656109599,0.0,503.5195245809021,0.0,25.26831892278285,408.6164248263943,701.8002699748153,0.0,0.0,0.0,162.22274683778556,31.298338797809276,0.0,302.234171234186,195.65317769651529,0.0,0.0,327.61508947979655,0.0,0.0,700.1507020678358,499.0105030408851,0.0,74.61458221399789,75.58669557743004,0.0,290.96343317729355,20.16428639618752,0.0,0.0,0.20147496815507926,0.0,60.807487535707715,99.97189430917292,0.0,0.0,1318.9547994571885,0.0,0.0,5.42303455950755,301.6752007614946,310.1707168326607,195.47688877833764,0.0,507.3475170756455,0.0,232.99381291074388,0.0,0.0,564.2978066410177,0.0,128.40502904256167,445.86411460093876,635.7164854568234,386.1148776933818,0.0,95.84250197790197,0.0,54.78608239452798,162.225253522181,15.043464288912585,0.0,624.2659914333431,0.0,0.0,46.25697373033823,0.03760866072228146,18.11008120003969,352.178256087785
2017-06-01 08:30:00,0.0,0.0,0.0,323.8700706184959,0.0,82.15668090392255,0.0,535.0821498475252,0.0,389.55676611412446,79.10717091444502,15.139251834020488,79.28371224496271,155.15652273848843,309.66349163005333,497.0346384809494,0.0,544.8131995872964,0.0,276.3431874991289,407.1692720525489,589.610578861013,0.0,0.0,357.60861781625937,56.99163691689462,529.7905399782087,0.0,0.0,432.23480002466096,499.7192225508886,0.0,0.0,0.0,0.0,0.0,250.35351396079986,0.0,697.3674081813512,0.0,18.031365234435953,135.5144227176409,301.2194864817053,378.3857986490917,534.8317009879221,0.0,132.65001797869553,0.0,0.0,69.55062395246946,140.95159424493775,77.65320316404897,166.30185673542678,0.0,0.0,748.9890941807699,18.0138776498092,290.29390480415526,0.019985811002007244,0.0,0.0,0.0,8.053842145966877,0.0,17.996806436244977,0.0,0.0,0.0,207.54764913761048,162.61956099445646,397.7313425443545,0.0,0.0,312.99445679941937,77.57495704849188,0.0,121.71020640371205,176.68288835157364,34.702029836485245,0.0,309.8300433860386,0.0,194.61516726603017,53.961689705419566,0.0,0.0,0.0,619.1437716651669,94.35428283947482,0.0,298.7545681259735,0.0,118.55250988831216,0.0,250.29729220896698,676.8902893184497,0.0,0.0,24.932299225004037,0.0,74.02078201443418,176.9160611430498,56.87422860467907,0.0,530.1236368282422,0.0,499.8118234751979,0.0,24.915644382502364,405.7494467292814,696.9884871976585,0.0,0.0,0.0,171.23865184008764,30.891358569512025,0.0,299.56107221217997,177.00349406973083,0.0,0.0,325.4522839871233,0.0,0.0,696.8802690275353,494.0733525231718,0.0,74.03244873160656,73.29796684631434,0.0,291.12664692923886,24.732441114983967,0.0,0.0,0.19985811002007248,0.0,62.598204847275966,99.61096417309679,0.0,0.0,1110.5715324356645,0.0,0.0,5.429478655545302,300.61990548970806,312.01182275730497,187.08800286997788,0.0,498.46696992545145,0.0,231.1240126806676,0.0,0.0,559.9358049062364,0.0,127.44118767306512,442.2860074673258,655.863529008793,384.56769478981954,0.0,95.43235079460811,0.0,57.3692738122303,160.3935446960214,15.189216361525506,0.0,618.8356803956656,0.0,0.0,45.90740787161064,0.0,18.008464825996153,349.58515743398414
2017-06-01 09:00:00,0.0,0.0,0.0,322.98300750162576,0.0,65.45211711912077,0.0,532.6861684290965,0.0,325.41667405552295,60.24610482208119,15.033286882095371,60.124841845021216,153.68837320418763,308.6724164012112,498.8725603680685,0.0,548.5737579679896,0.0,153.41747337457227,404.9186751800627,592.6188234057078,0.0,0.0,369.2831423839451,57.44647158682696,536.0488040720636,0.0,0.0,432.89221673746437,498.1385240063276,0.0,0.0,0.0,0.0,63.86738276716053,249.88996567906423,0.0,690.8251935571236,0.0,17.969761234120124,142.64097546100422,300.7654124867774,377.9392923592889,532.8735330177477,0.0,132.6829611141744,0.0,0.0,69.73451749285786,111.19482602953535,61.76106146699512,126.33638579991525,0.0,0.0,748.6784658869801,17.909545029758146,290.03446294075707,0.019933640064656845,0.0,0.0,0.0,7.971100534061764,0.0,17.92449525980664,0.0,0.0,0.0,206.79157538620336,101.93068009857947,395.05194029336207,0.0,0.0,310.4332345626827,77.50036133517385,0.0,86.35211015365206,149.5355182349574,39.790867842399166,0.0,308.83853339069,0.0,194.15531702756635,53.77099407441184,0.0,0.0,0.0,600.7708516238163,105.78436767544596,0.0,298.9713882032316,0.0,100.70641904900178,0.0,250.33225162368217,670.1191598238315,0.0,0.0,24.983495547703242,0.0,74.26609833422319,152.7332113120728,51.614004783475416,0.0,528.4075753806118,0.0,498.17488794921553,0.0,24.950272814262146,404.82732096878306,690.5760213951787,0.0,0.0,0.0,118.84325242618716,31.012546248235765,0.0,299.1218905079931,154.41926171193495,0.0,0.0,323.98809485641925,0.0,0.0,693.4747381106475,492.5101976108783,0.0,69.62488911704894,70.78768312635057,0.0,290.20057660796255,24.734325046895034,0.0,0.0,0.19933640064656843,0.0,53.62302832534855,99.31771709684739,0.0,0.0,1190.023207144255,0.0,0.0,5.2990259838546105,300.1341772291233,310.05116316129,163.31464692965145,0.0,499.15494363549783,0.0,230.41746878252644,0.0,0.0,558.3080354775971,0.0,126.95735357179943,441.131464597676,648.5949514952221,387.8777235658919,0.0,94.84507006233322,0.0,42.103170089899365,159.91225198043875,15.066509615536463,0.0,603.8190224668067,0.0,0.0,45.78591009184471,0.0,17.93280094316691,348.7722623091594
2017-06-01 09:30:00,0.0,0.0,0.0,329.76926768783306,0.0,58.3805525535372,0.0,532.7534077901474,0.0,298.37781045655066,72.06920611138735,15.035184769664717,71.6738056721409,153.8074581421733,309.12673983188364,498.158891345156,0.0,549.6024654933129,0.0,233.06662750216412,405.061178433913,590.9284351825956,0.0,0.0,378.3321785174023,10.05488697155501,548.4104411564998,0.0,0.0,432.61459823433074,126.58724627913983,0.0,0.0,0.0,0.0,125.13759363596196,250.476015806787,0.0,691.7679856908081,0.0,17.976598541453825,142.5352162854977,300.6040245783694,379.652558475796,533.3779909629822,0.0,113.03144893022287,0.0,0.0,69.74332117464364,122.50269162652245,71.61399720233894,135.06271118016411,0.0,0.0,748.544548183497,17.910975359309976,289.90494390127,0.019936156600660403,0.0,0.0,0.0,7.915129315527828,0.0,17.928419496335565,0.0,0.0,0.01661346383388367,206.64822626010624,82.8048364089213,395.66457338523344,0.0,0.0,311.31971041257077,77.80254238469551,0.0,80.06184221973942,147.02499657987283,39.9138468609055,0.0,309.3759268372745,0.0,181.9373634762804,53.84423628561697,0.0,0.0,0.0,599.9661428947646,107.22570952018026,0.0,300.1720678733029,0.0,105.94074614398768,0.0,249.05245959259943,672.8120467151963,0.0,0.0,24.8205149678222,0.0,74.81541002178194,146.70519238510968,55.75543919698865,0.0,528.3081499175006,0.0,498.57004965484896,0.0,24.986649606161038,404.23880366740383,691.161589276832,0.0,0.0,0.0,141.9357144590129,30.900916468698487,0.0,299.31298565845276,146.09464426652175,0.0,0.0,323.96255805150264,0.0,0.0,693.545676161425,487.3952740064475,0.0,69.80977835267194,70.77003988496318,0.0,290.07107853960883,24.63776686564948,0.0,0.0,0.19936156600660404,0.0,57.75695622045407,99.27709244560243,0.0,0.0,1163.4686549824426,0.0,0.0,5.216627643839472,299.64043370792587,310.4059615949752,152.83971224442487,0.0,498.43299688495125,0.0,230.85948231413394,0.0,0.0,558.3785194568301,0.0,126.9384881315158,440.0906702503494,576.4539780761737,390.3184072411884,0.0,95.2748309247399,0.0,50.657773922278075,159.90761637424083,15.001957841996953,0.0,601.01698933861,0.0,0.0,45.81162652193422,0.07442831797579884,17.930911515910644,348.91597740730305
2017-06-01 10:00:00,0.0,0.0,0.0,328.259357382268,0.0,58.03012614524629,0.0,531.176217366343,0.0,299.4119832366944,85.0691049053416,14.937478367228893,84.64515873438697,161.53012191678715,307.8412238078382,498.0125495479365,0.0,544.8577535460792,0.0,275.3461191010271,367.9720330388797,586.0848709118835,0.0,0.0,376.96847715388674,0.0,546.6587149692082,0.0,0.0,430.0735179566899,0.0,0.0,0.0,0.0,0.0,111.12357798201698,249.37164267956314,0.0,688.8090451905774,0.0,17.905929583776317,142.43598713860612,299.4119898608534,377.0701911141212,531.4252609011828,0.0,107.60663812659838,0.0,0.0,69.53710827493805,134.7966609584141,86.09916161758285,119.8395982653348,0.0,0.0,746.3812614460405,17.853764332272142,288.97893293585827,0.01987247676349742,0.0,0.0,0.0,7.908778748668028,0.0,17.87405081896821,0.0,0.0,0.016560397302914517,205.9732485663407,82.64467267643327,393.83977935576615,0.0,0.0,308.4374047349021,77.64345256342988,0.0,20.655988904851835,128.29753303688528,39.68864817616493,0.0,307.84123540011643,0.0,141.48541039718052,73.63003530894933,0.0,0.0,0.0,596.3813062151694,68.81147969027654,0.0,296.99416854254844,0.0,117.9282535139832,0.0,248.76615149713555,669.4499142468346,0.0,0.0,24.608750392130972,0.0,73.82790721612321,130.55802892477288,60.557424938041365,0.0,526.4550302596525,0.0,497.1431270334937,0.0,24.84059595437178,402.4466434363015,688.9621974008745,0.0,0.0,0.0,168.01402089695617,30.81885963577039,0.0,297.9069097442561,128.0946681699246,0.0,0.0,323.027119726889,0.0,0.0,690.1504125315174,475.4409913343811,0.0,73.68218234401648,73.65899613175266,0.0,289.3101408819166,24.443146419101833,0.0,0.0,0.1987247676349742,0.0,61.30752647783714,98.72482342568246,0.0,0.0,1059.0085112841296,0.0,0.0,5.315887534235561,298.74957065665734,308.60300705189144,125.25456168851449,0.0,496.1329262376187,0.0,234.95841184163345,0.0,0.0,556.5949533509569,0.0,127.01492529765537,439.97664713611096,466.42769370303904,387.4822726398924,0.0,94.70278648440579,0.0,56.91974322588721,158.76847528571872,14.88779717532015,0.0,597.0478572384926,0.0,0.0,45.60236605303571,0.0,17.871980769305345,347.9670780650782
2017-06-01 10:30:00,0.0,0.0,0.0,328.15261442742235,0.0,58.20540076290493,0.0,530.7302043655692,0.0,292.5076916470664,60.40747079987379,14.923186530862774,61.00472915216221,137.55141937825542,307.08345415252165,494.9509927598987,0.0,547.2400002642374,0.0,281.84397962137655,275.39648967674907,604.562793811158,0.0,0.0,377.02656981495255,0.0,545.970238934004,0.0,0.0,430.32381559616493,0.0,0.0,0.0,0.0,0.0,118.11487059992852,248.76080876248852,0.0,691.4961178211375,0.0,17.89127928434036,140.38259603145053,299.19169589919994,377.0826095238409,530.9167938308631,0.0,107.19680923892726,0.0,0.0,69.47057676617825,128.5528272407297,60.2436797281936,109.58943447047098,0.0,0.0,745.2121641369939,17.850745130237677,287.7097713655251,0.01985346323396378,0.0,0.0,0.0,7.943767709173587,0.0,17.89417458106198,0.0,0.0,0.0,205.88537544755758,82.78895161236058,393.41626384224224,0.0,0.0,307.0834475347005,77.68001359361712,0.0,0.0,125.74273331103379,39.76979576816844,0.0,307.19925774911013,0.0,140.89837577062673,81.24351336393656,0.0,0.0,0.0,573.2066988813665,16.57332698101691,0.0,297.9343148577481,0.0,103.30088473467362,0.0,249.7844715258397,672.4575035875956,0.0,0.0,10.307256328966195,0.0,73.2840961623688,126.6692282619521,50.826981927236965,0.0,526.2822212269898,0.0,496.5020263760443,0.0,24.601749857420113,402.1980760147163,689.899588339536,0.0,0.0,0.0,130.4108533044067,30.7059022811557,0.0,297.5815965754782,126.55341639308735,0.0,0.0,322.81732376543795,0.0,0.0,692.5756565023053,478.86367524993864,0.0,72.58261043701262,70.44505588327779,0.0,288.867890054173,11.66390964995372,0.0,0.0,0.1985346323396378,0.0,53.515504829274946,98.83221097849388,0.0,0.0,959.9812513115291,0.0,0.0,5.360435073170221,298.4968197226454,307.49706135207487,126.2928413425968,0.0,497.06866572466004,0.0,236.7896568422576,0.0,0.0,555.8969705509858,0.0,127.68423822424378,439.35715129435005,374.15919864382676,387.2983397328433,0.0,94.36452162319951,0.0,46.597734319837755,159.1678585662083,14.956275636252713,0.0,574.9976483650522,0.0,0.0,45.57362485356385,0.0,17.868530524384777,347.2039994011894
